# Auto-generated by tools/gen_minimap_markers.py - DO NOT EDIT
# TYPE  world  x  y  id  icon  "name"   (world = server map = client WorldActive; folder = world+1)
SPOT      41 137 148    -1 Npc_bless    "Death Spirit (Trainee Soldier) - Lv. 118 (5)"
SPOT      41 137 148    -1 Npc_bless    "Soram (Trainee Soldier) - Lv. 119 (5)"
SPOT      42  95 200    -1 Npc_bless    "Death Spirit (Trainee Soldier), Soram (Trainee Soldier) - Lv. 118~119 (3)"
NPC       45 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       45 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       45 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       45 195 116   381 Npc_shop     "MU Allies General"
PORTAL    45 136 100    45 PortalFull   "Illusion Temple 1 (170, 102)"
PORTAL    45 150  88    45 PortalFull   "Illusion Temple 1 (150, 122)"
PORTAL    45 151 118    45 PortalFull   "Illusion Temple 1 (150, 84)"
PORTAL    45 166 102    45 PortalFull   "Illusion Temple 1 (132, 101)"
PORTAL    45 174  66    45 PortalFull   "Illusion Temple 1 (207, 66)"
PORTAL    45 187  52    45 PortalFull   "Illusion Temple 1 (188, 84)"
PORTAL    45 188  80    45 PortalFull   "Illusion Temple 1 (188, 47)"
PORTAL    45 202  67    45 PortalFull   "Illusion Temple 1 (169, 66)"
SPOT      45 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 65 (3)"
SPOT      45 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 65~67 (3)"
SPOT      45 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 65 (3)"
SPOT      45 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
SPOT      45 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 65~67 (3)"
NPC       46 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       46 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       46 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       46 195 116   381 Npc_shop     "MU Allies General"
PORTAL    46 136 100    46 PortalFull   "Illusion Temple 2 (170, 102)"
PORTAL    46 150  88    46 PortalFull   "Illusion Temple 2 (150, 122)"
PORTAL    46 151 118    46 PortalFull   "Illusion Temple 2 (150, 84)"
PORTAL    46 166 102    46 PortalFull   "Illusion Temple 2 (132, 101)"
PORTAL    46 174  66    46 PortalFull   "Illusion Temple 2 (207, 66)"
PORTAL    46 187  52    46 PortalFull   "Illusion Temple 2 (188, 84)"
PORTAL    46 188  80    46 PortalFull   "Illusion Temple 2 (188, 47)"
PORTAL    46 202  67    46 PortalFull   "Illusion Temple 2 (169, 66)"
SPOT      46 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 80 (3)"
SPOT      46 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 80~82 (3)"
SPOT      46 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 80 (3)"
SPOT      46 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
SPOT      46 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 80~82 (3)"
NPC       47 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       47 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       47 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       47 195 116   381 Npc_shop     "MU Allies General"
PORTAL    47 136 100    47 PortalFull   "Illusion Temple 3 (170, 102)"
PORTAL    47 150  88    47 PortalFull   "Illusion Temple 3 (150, 122)"
PORTAL    47 151 118    47 PortalFull   "Illusion Temple 3 (150, 84)"
PORTAL    47 166 102    47 PortalFull   "Illusion Temple 3 (132, 101)"
PORTAL    47 174  66    47 PortalFull   "Illusion Temple 3 (207, 66)"
PORTAL    47 187  52    47 PortalFull   "Illusion Temple 3 (188, 84)"
PORTAL    47 188  80    47 PortalFull   "Illusion Temple 3 (188, 47)"
PORTAL    47 202  67    47 PortalFull   "Illusion Temple 3 (169, 66)"
SPOT      47 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      47 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112~114 (3)"
SPOT      47 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      47 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      47 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
NPC       48 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       48 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       48 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       48 195 116   381 Npc_shop     "MU Allies General"
PORTAL    48 136 100    48 PortalFull   "Illusion Temple 4 (170, 102)"
PORTAL    48 150  88    48 PortalFull   "Illusion Temple 4 (150, 122)"
PORTAL    48 151 118    48 PortalFull   "Illusion Temple 4 (150, 84)"
PORTAL    48 166 102    48 PortalFull   "Illusion Temple 4 (132, 101)"
PORTAL    48 174  66    48 PortalFull   "Illusion Temple 4 (207, 66)"
PORTAL    48 187  52    48 PortalFull   "Illusion Temple 4 (188, 84)"
PORTAL    48 188  80    48 PortalFull   "Illusion Temple 4 (188, 47)"
PORTAL    48 202  67    48 PortalFull   "Illusion Temple 4 (169, 66)"
SPOT      48 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      48 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112~114 (3)"
SPOT      48 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      48 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      48 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
NPC       49 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       49 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       49 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       49 195 116   381 Npc_shop     "MU Allies General"
PORTAL    49 136 100    49 PortalFull   "Illusion Temple 5 (170, 102)"
PORTAL    49 150  88    49 PortalFull   "Illusion Temple 5 (150, 122)"
PORTAL    49 151 118    49 PortalFull   "Illusion Temple 5 (150, 84)"
PORTAL    49 166 102    49 PortalFull   "Illusion Temple 5 (132, 101)"
PORTAL    49 174  66    49 PortalFull   "Illusion Temple 5 (207, 66)"
PORTAL    49 187  52    49 PortalFull   "Illusion Temple 5 (188, 84)"
PORTAL    49 188  80    49 PortalFull   "Illusion Temple 5 (188, 47)"
PORTAL    49 202  67    49 PortalFull   "Illusion Temple 5 (169, 66)"
SPOT      49 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      49 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112~114 (3)"
SPOT      49 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      49 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      49 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
NPC       50 139  59   383 Npc_shop     "Alliance Sacred Item Storage"
NPC       50 140  61   382 Npc_shop     "Illusion Sorcerer Elder"
NPC       50 192 116   384 Npc_shop     "Illusion Castle Sacred Item Sto"
NPC       50 195 116   381 Npc_shop     "MU Allies General"
PORTAL    50 136 100    50 PortalFull   "Illusion Temple 6 (170, 102)"
PORTAL    50 150  88    50 PortalFull   "Illusion Temple 6 (150, 122)"
PORTAL    50 151 118    50 PortalFull   "Illusion Temple 6 (150, 84)"
PORTAL    50 166 102    50 PortalFull   "Illusion Temple 6 (132, 101)"
PORTAL    50 174  66    50 PortalFull   "Illusion Temple 6 (207, 66)"
PORTAL    50 187  52    50 PortalFull   "Illusion Temple 6 (188, 84)"
PORTAL    50 188  80    50 PortalFull   "Illusion Temple 6 (188, 47)"
PORTAL    50 202  67    50 PortalFull   "Illusion Temple 6 (169, 66)"
SPOT      50 131  89    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 145 109    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 158  83    -1 Npc_bless    "Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      50 163  69    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112~114 (3)"
SPOT      50 164 123    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 169  52    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 173  87    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit - Lv. 112 (3)"
SPOT      50 181 101    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 193  61    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
SPOT      50 206  81    -1 Npc_bless    "Illusion Sorcerer Spirit, Illusion Sorcerer Spirit, ... - Lv. 112~114 (3)"
NPC       51  20 214   579 Npc_etc      "David"
NPC       51  37 241   256 kind_17      "Lahap"
NPC       51  43 191   257 Npc_fix      "Shadow Phantom Soldier"
NPC       51  46 243   452 kind_17      "Seed Master"
NPC       51  49 216   540 Npc_etc      "Lugard"
NPC       51  50 243   453 kind_17      "Seed Researcher"
NPC       51  55 243   385 Npc_etc      "Mirage"
NPC       51  57 232   257 Npc_fix      "Shadow Phantom Soldier"
NPC       51  73 220   257 Npc_fix      "Shadow Phantom Soldier"
PORTAL    51  24  30     2 PortalFull   "Devias (162, 242)"
PORTAL    51 248 150     7 PortalFull   "Atlans (16, 20)"
SPOT      51  26 154    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  34 134    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  46  82    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51  50 142    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  54  94    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51  66 168    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  70 134    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  70  84    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51  74 152    -1 Npc_bless    "Spider - Lv. 2 (5)"
SPOT      51  80  22    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51  82  56    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51  94 108    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51  98 134    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51 100 188    -1 Npc_bless    "Strange Rabbit - Lv. 4 (5)"
SPOT      51 100  32    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51 112 218    -1 Npc_bless    "Strange Rabbit - Lv. 4 (5)"
SPOT      51 112 132    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51 112 164    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51 112  52    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51 114  90    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 116 112    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 118 192    -1 Npc_bless    "Strange Rabbit - Lv. 4 (5)"
SPOT      51 120 142    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51 126 228    -1 Npc_bless    "Strange Rabbit - Lv. 4 (5)"
SPOT      51 128 168    -1 Npc_bless    "Polluted Butterfly - Lv. 13 (5)"
SPOT      51 128  32    -1 Npc_bless    "Cursed Lich - Lv. 30 (5)"
SPOT      51 134 196    -1 Npc_bless    "Strange Rabbit - Lv. 4 (5)"
SPOT      51 134  92    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 136 148    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 152 156    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 152  76    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 154 124    -1 Npc_bless    "Hideous Rabbit - Lv. 19 (5)"
SPOT      51 158  58    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 172  92    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 174 180    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 174  74    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 194 150    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 196 172    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 200 196    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 200  52    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 204  24    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 206 130    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 218 144    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 220  74    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
SPOT      51 222 116    -1 Npc_bless    "Werewolf - Lv. 24 (5)"
SPOT      51 224  50    -1 Npc_bless    "Grizzly - Lv. 43 (5)"
STORAGE   51  50 229   240 Npc_storage  "Safety Guardian"
NPC       52  10   9   232 Npc_shop     "Archangel"
SPOT      52  14  46    -1 Hotspot      "Dark Skull Soldier, Chief Skeleton Warrior, ... - Lv. 105~119 (36)"
SPOT      52  14  62    -1 Hotspot      "Dark Skull Soldier, Giant Ogre, ... - Lv. 110~119 (13)"
SPOT      52  14  27    -1 Hotspot      "Chief Skeleton Archer, Chief Skeleton Warrior - Lv. 105~106 (21)"
SPOT      52  15  79    -1 Hotspot      "Red Skeleton Knight, Magic Skeleton, ... - Lv. 110~125 (23)"
SPOT      53  32  98    -1 Hotspot      "Chaos Castle 13, Chaos Castle 14 - Lv. 111~114 (39)"
SPOT      53  32  82    -1 Hotspot      "Chaos Castle 14, Chaos Castle 13 - Lv. 111~114 (39)"
SPOT      53  42  84    -1 Hotspot      "Chaos Castle 14, Chaos Castle 13 - Lv. 111~114 (10)"
SPOT      53  42  97    -1 Hotspot      "Chaos Castle 13, Chaos Castle 14 - Lv. 111~114 (11)"
PORTAL    56  57 176    56 PortalFull   "Swamp of Calmness (138, 108)"
PORTAL    56  68  52    56 PortalFull   "Swamp of Calmness (138, 108)"
PORTAL    56 124 110    56 PortalFull   "Swamp of Calmness (62, 176)"
PORTAL    56 139 126    56 PortalFull   "Swamp of Calmness (190, 192)"
PORTAL    56 140  95    56 PortalFull   "Swamp of Calmness (66, 48)"
PORTAL    56 150 109    56 PortalFull   "Swamp of Calmness (205, 12)"
PORTAL    56 186 188    56 PortalFull   "Swamp of Calmness (138, 108)"
PORTAL    56 197  13    56 PortalFull   "Swamp of Calmness (138, 108)"
PORTAL    57 171  24    58 PortalFull   "Raklion 2 (160, 26)"
PORTAL    57 210 219    84 PortalFull   "Map 84 (18, 120)"
PORTAL    57 224 215     2 PortalFull   "Devias (53, 88)"
SPOT      57  27 109    -1 Npc_bless    "Dark Giant - Lv. 143 (5)"
SPOT      57  29  48    -1 Npc_bless    "Dark Iron Knight - Lv. 148 (5)"
SPOT      57  30 222    -1 Npc_bless    "Dark Coolutin - Lv. 145 (5)"
SPOT      57  34 157    -1 Npc_bless    "Dark Coolutin - Lv. 145 (5)"
SPOT      57  38 188    -1 Npc_bless    "Dark Coolutin - Lv. 145 (5)"
SPOT      57  53 129    -1 Npc_bless    "Dark Giant - Lv. 143 (5)"
SPOT      57  53  95    -1 Npc_bless    "Dark Giant - Lv. 143 (5)"
SPOT      57  54 220    -1 Hotspot      "Dark Coolutin - Lv. 145 (7)"
SPOT      57  68 156    -1 Npc_bless    "Dark Coolutin - Lv. 145 (5)"
SPOT      57  69 115    -1 Hotspot      "Dark Mammoth - Lv. 140 (7)"
SPOT      57  69 141    -1 Npc_bless    "Dark Giant - Lv. 143 (5)"
SPOT      57  74  85    -1 Hotspot      "Dark Giant - Lv. 143 (7)"
SPOT      57  79  24    -1 Npc_bless    "Dark Iron Knight - Lv. 148 (5)"
SPOT      57  88 212    -1 Npc_bless    "Giant Mammoth - Lv. 112 (5)"
SPOT      57  89 119    -1 Npc_bless    "Dark Mammoth - Lv. 140 (5)"
SPOT      57  91 179    -1 Npc_bless    "Giant Mammoth - Lv. 112 (5)"
SPOT      57  99 199    -1 Hotspot      "Giant Mammoth - Lv. 112 (7)"
SPOT      57 101  37    -1 Npc_bless    "Dark Iron Knight - Lv. 148 (5)"
SPOT      57 110 221    -1 Npc_bless    "Giant Mammoth - Lv. 112 (5)"
SPOT      57 110 140    -1 Npc_bless    "Ice Giant - Lv. 122 (5)"
SPOT      57 113 181    -1 Npc_bless    "Giant Mammoth - Lv. 112 (5)"
SPOT      57 130 147    -1 Npc_bless    "Ice Giant - Lv. 122 (5)"
SPOT      57 132 127    -1 Npc_bless    "Ice Giant - Lv. 122 (5)"
SPOT      57 134 216    -1 Hotspot      "Ice Walker - Lv. 102 (7)"
SPOT      57 134  90    -1 Npc_bless    "Dark Mammoth - Lv. 140 (5)"
SPOT      57 135  48    -1 Npc_bless    "Dark Iron Knight - Lv. 148 (5)"
SPOT      57 135  30    -1 Hotspot      "Dark Iron Knight - Lv. 148 (7)"
SPOT      57 146 105    -1 Npc_bless    "Dark Mammoth - Lv. 140 (5)"
SPOT      57 149 198    -1 Npc_bless    "Ice Walker - Lv. 102 (5)"
SPOT      57 153 217    -1 Npc_bless    "Ice Walker - Lv. 102 (5)"
SPOT      57 169  71    -1 Hotspot      "Iron Knight - Lv. 142 (7)"
SPOT      57 170 181    -1 Npc_bless    "Ice Walker - Lv. 102 (5)"
SPOT      57 175 137    -1 Npc_bless    "Ice Giant - Lv. 122 (5)"
SPOT      57 176 214    -1 Npc_bless    "Ice Walker - Lv. 102 (5)"
SPOT      57 186 192    -1 Npc_bless    "Ice Walker - Lv. 102 (5)"
SPOT      57 191  98    -1 Hotspot      "Ice Giant - Lv. 122 (7)"
SPOT      57 193  60    -1 Npc_bless    "Iron Knight - Lv. 142 (5)"
SPOT      57 197 134    -1 Npc_bless    "Coolutin - Lv. 132 (5)"
SPOT      57 207  49    -1 Npc_bless    "Iron Knight - Lv. 142 (5)"
SPOT      57 209 110    -1 Npc_bless    "Coolutin - Lv. 132 (5)"
SPOT      57 210 162    -1 Hotspot      "Coolutin - Lv. 132 (7)"
SPOT      57 223  48    -1 Npc_bless    "Iron Knight - Lv. 142 (5)"
SPOT      57 232 131    -1 Npc_bless    "Coolutin - Lv. 132 (5)"
PORTAL    58 167  24    57 PortalFull   "Raklion 1 (174, 24)"
SPOT      58 146  29    -1 Hotspot      "Spider Eggs, Spider Eggs, ... - Lv. 10~145 (16)"
NPC       62 192  24   470 Npc_etc      "Dancer"
NPC       62 193  27   475 Npc_etc      "Blitzen"
NPC       62 202  41   467 Npc_etc      "Snowman"
NPC       62 202  33   469 Npc_etc      "Kermit"
NPC       62 207   9   471 Npc_etc      "Cupid"
NPC       62 216  19   474 Npc_etc      "Vixen"
NPC       62 222  24   468 Npc_etc      "Dasher"
NPC       62 225  11   472 Npc_etc      "Prancer"
NPC       62 232  13   473 Npc_etc      "Donner"
SPOT      63  26 140    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  28  62    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63  32 176    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63  32 176    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  34 112    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  34  42    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  36  42    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63  40 226    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63  40 226    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63  44 198    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  44 200    -1 Hotspot      "Ash Slaughterer - Lv. 100 (7)"
SPOT      63  58 138    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  60 140    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  64  72    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  68 188    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  68 160    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  68 162    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  70 220    -1 Hotspot      "Ash Slaughterer - Lv. 100 (7)"
SPOT      63  72  18    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63  74  20    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63  74  88    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63  76  90    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63  80  48    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63  84 200    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63  84 200    -1 Hotspot      "Ash Slaughterer - Lv. 100 (7)"
SPOT      63  92 180    -1 Hotspot      "Zombie Fighter - Lv. 90 (7)"
SPOT      63  98  26    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63 100  26    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 100  28    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63 102 218    -1 Hotspot      "Zombie Fighter - Lv. 120 (7)"
SPOT      63 104 220    -1 Hotspot      "Blood Assassin - Lv. 107 (7)"
SPOT      63 112  62    -1 Hotspot      "Ash Slaughterer - Lv. 122 (8)"
SPOT      63 118  86    -1 Hotspot      "Ash Slaughterer - Lv. 122 (7)"
SPOT      63 120  86    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 120  88    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63 124 232    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 126 212    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
SPOT      63 128 212    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 148 222    -1 Hotspot      "Burning Lava Giant - Lv. 111 (7)"
SPOT      63 160 198    -1 Hotspot      "Ash Slaughterer - Lv. 100 (7)"
SPOT      63 160 198    -1 Hotspot      "Cruel Blood Assassin - Lv. 123 (7)"
SPOT      63 176 226    -1 Hotspot      "Ruthless Lava Giant - Lv. 124 (7)"
